year,sector,age,age_group,gender,days_homeless,episodes,chronic_homeless,is_chronic
2018,All,42,adult,male,72,0,0,False
2018,All,22,youth,male,34,1,0,False
2018,All,50,adult,male,9,2,0,False
2018,All,28,adult,male,127,1,0,False
2018,All,42,adult,female,145,0,0,False
2018,All,35,adult,female,72,2,0,False
2018,All,22,youth,female,130,3,0,False
2018,All,22,youth,male,175,2,0,False
2018,All,42,adult,female,115,1,0,False
2018,All,18,youth,female,111,0,0,False
2018,All,42,adult,male,31,2,0,False
2018,All,42,adult,female,73,0,0,False
2018,All,42,adult,female,36,1,0,False
2018,All,28,adult,female,21,2,0,False
2018,All,22,youth,male,71,1,0,False
2018,All,22,youth,male,173,0,0,False
2018,All,50,adult,female,69,0,0,False
2018,All,22,youth,female,26,3,0,False
2018,All,22,youth,male,37,0,0,False
2018,All,35,adult,male,46,1,0,False
2018,All,35,adult,male,107,0,0,False
2018,All,22,youth,male,148,0,0,False
2018,All,58,adult,male,41,2,0,False
2018,All,42,adult,female,36,0,0,False
2018,All,58,adult,female,55,1,0,False
2018,All,42,adult,male,20,3,0,False
2018,All,42,adult,female,41,0,0,False
2018,All,35,adult,female,30,2,0,False
2018,All,35,adult,male,110,3,0,False
2018,All,28,adult,male,10,0,0,False
2018,All,42,adult,male,42,2,0,False
2018,All,50,adult,female,114,0,0,False
2018,All,50,adult,female,54,3,0,False
2018,All,50,adult,female,137,0,0,False
2018,All,42,adult,female,83,3,0,False
2018,All,22,youth,male,41,0,0,False
2018,All,42,adult,female,154,0,0,False
2018,All,22,youth,male,142,1,0,False
2018,All,22,youth,male,60,0,0,False
2018,All,42,adult,male,139,3,0,False
2018,All,22,youth,male,162,1,0,False
2018,All,42,adult,female,116,2,0,False
2018,All,35,adult,male,27,3,0,False
2018,All,50,adult,male,101,1,0,False
2018,All,58,adult,female,64,2,0,False
2018,All,22,youth,male,128,2,0,False
2018,All,22,youth,female,170,1,0,False
2018,All,35,adult,male,101,3,0,False
2018,All,22,youth,male,56,1,0,False
2018,All,50,adult,female,30,2,0,False
2018,All,18,youth,male,142,0,0,False
2018,All,58,adult,male,110,1,0,False
2018,All,50,adult,female,130,0,0,False
2018,All,65,adult,male,125,2,0,False
2018,All,42,adult,male,117,2,0,False
2018,All,28,adult,male,53,3,0,False
2018,All,35,adult,male,61,0,0,False
2018,All,22,youth,female,108,1,0,False
2018,All,35,adult,male,43,0,0,False
2018,All,22,youth,male,61,3,0,False
2018,All,35,adult,male,175,2,0,False
2018,All,35,adult,male,169,0,0,False
2018,All,35,adult,female,33,0,0,False
2018,All,28,adult,male,50,2,0,False
2018,All,65,adult,male,134,3,0,False
2018,All,35,adult,male,150,0,0,False
2018,All,42,adult,male,52,2,0,False
2018,All,42,adult,male,13,0,0,False
2018,All,28,adult,male,132,1,0,False
2018,All,35,adult,male,43,1,0,False
2018,All,42,adult,male,167,3,0,False
2018,All,35,adult,male,62,0,0,False
2018,All,35,adult,female,144,2,0,False
2018,All,35,adult,male,15,0,0,False
2018,All,42,adult,female,129,2,0,False
2018,All,35,adult,female,157,1,0,False
2018,All,22,youth,male,123,1,0,False
2018,All,50,adult,male,66,3,0,False
2018,All,35,adult,male,160,3,0,False
2018,All,18,youth,male,67,2,0,False
2018,All,18,youth,female,80,3,0,False
2018,All,42,adult,male,46,1,0,False
2018,All,28,adult,male,85,1,0,False
2018,All,42,adult,female,168,1,0,False
2018,All,42,adult,female,92,2,0,False
2018,All,42,adult,male,47,0,0,False
2018,All,22,youth,male,134,0,0,False
2018,All,28,adult,male,19,2,0,False
2018,All,22,youth,male,82,3,0,False
2018,All,42,adult,male,76,3,0,False
2018,All,50,adult,male,3,1,0,False
2018,All,28,adult,male,119,1,0,False
2018,All,42,adult,female,128,0,0,False
2018,All,18,youth,male,100,1,0,False
2018,All,28,adult,male,17,2,0,False
2018,All,42,adult,male,45,2,0,False
2018,All,28,adult,female,6,0,0,False
2018,All,35,adult,male,179,2,0,False
2018,All,35,adult,female,120,3,0,False
2018,All,22,youth,male,9,1,0,False
2018,All,28,adult,female,122,1,0,False
2018,All,50,adult,female,50,0,0,False
2018,All,50,adult,male,147,1,0,False
2018,All,42,adult,male,98,1,0,False
2018,All,22,youth,female,10,1,0,False
2018,All,22,youth,female,86,1,0,False
2018,All,42,adult,female,170,1,0,False
2018,All,28,adult,male,142,0,0,False
2018,All,18,youth,male,48,0,0,False
2018,All,28,adult,male,134,1,0,False
2018,All,35,adult,male,42,3,0,False
2018,All,42,adult,male,155,0,0,False
2018,All,35,adult,male,100,0,0,False
2018,All,42,adult,male,108,3,0,False
2018,All,42,adult,male,176,0,0,False
2018,All,22,youth,female,30,1,0,False
2018,All,42,adult,male,162,2,0,False
2018,All,42,adult,female,83,0,0,False
2018,All,22,youth,female,118,0,0,False
2018,All,28,adult,male,130,3,0,False
2018,All,28,adult,female,69,2,0,False
2018,All,35,adult,female,127,2,0,False
2018,All,28,adult,female,177,2,0,False
2018,All,35,adult,male,68,3,0,False
2018,All,35,adult,female,41,2,0,False
2018,All,22,youth,male,52,0,0,False
2018,All,22,youth,female,163,2,0,False
2018,All,22,youth,male,18,0,0,False
2018,All,42,adult,female,69,1,0,False
2018,All,18,youth,male,32,2,0,False
2018,All,42,adult,male,168,2,0,False
2018,All,42,adult,male,64,1,0,False
2018,All,22,youth,female,40,1,0,False
2018,All,28,adult,male,38,0,0,False
2018,All,42,adult,male,101,3,0,False
2018,All,42,adult,male,147,2,0,False
2018,All,35,adult,female,4,0,0,False
2018,All,58,adult,male,79,2,0,False
2018,All,42,adult,male,123,1,0,False
2018,All,28,adult,male,45,3,0,False
2018,All,42,adult,male,97,2,0,False
2018,All,18,youth,male,164,3,0,False
2018,All,58,adult,male,81,1,0,False
2018,All,28,adult,female,140,2,0,False
2018,All,18,youth,male,59,2,0,False
2018,All,22,youth,male,143,1,0,False
2018,All,58,adult,male,97,1,0,False
2018,All,35,adult,female,63,0,0,False
2018,All,35,adult,female,124,3,0,False
2018,All,35,adult,female,16,2,0,False
2018,All,35,adult,male,100,1,0,False
2018,All,28,adult,female,40,2,0,False
2018,All,35,adult,female,98,2,0,False
2018,All,22,youth,male,12,0,0,False
2018,All,50,adult,male,89,0,0,False
2018,All,50,adult,female,162,2,0,False
2018,All,18,youth,male,166,1,0,False
2018,All,42,adult,male,68,1,0,False
2018,All,28,adult,male,30,1,0,False
2018,All,18,youth,female,35,3,0,False
2018,All,42,adult,female,151,1,0,False
2018,All,28,adult,male,160,1,0,False
2018,All,65,adult,female,143,3,0,False
2018,All,42,adult,female,163,2,0,False
2018,All,22,youth,male,85,0,0,False
2018,All,42,adult,male,112,0,0,False
2018,All,28,adult,female,151,3,0,False
2018,All,50,adult,female,68,1,0,False
2018,All,42,adult,female,122,2,0,False
2018,All,65,adult,male,141,0,0,False
2018,All,28,adult,female,46,1,0,False
2018,All,22,youth,male,156,3,0,False
2018,All,35,adult,female,91,3,0,False
2018,All,28,adult,male,12,1,0,False
2018,All,18,youth,male,97,2,0,False
2018,All,50,adult,male,17,0,0,False
2018,All,42,adult,female,125,2,0,False
2018,All,35,adult,male,89,2,0,False
2018,All,42,adult,male,168,1,0,False
2018,All,35,adult,male,85,2,0,False
2018,All,35,adult,male,172,0,0,False
2018,All,50,adult,male,50,2,0,False
2018,All,50,adult,female,0,0,0,False
2018,All,42,adult,male,132,0,0,False
2018,All,28,adult,male,3,1,0,False
2018,All,22,youth,female,55,3,0,False
2018,All,22,youth,male,106,3,0,False
2018,All,28,adult,female,33,2,0,False
2018,All,28,adult,female,76,2,0,False
2018,All,22,youth,male,46,1,0,False
2018,All,28,adult,female,40,3,0,False
2018,All,50,adult,female,127,1,0,False
2018,All,28,adult,male,68,3,0,False
2018,All,35,adult,female,70,1,0,False
2018,All,28,adult,female,77,2,0,False
2018,All,28,adult,male,6,0,0,False
2018,All,35,adult,male,21,2,0,False
2018,All,28,adult,female,64,2,0,False
2018,All,28,adult,female,49,1,0,False
2018,All,42,adult,female,115,2,0,False
2018,All,42,adult,male,124,3,0,False
2018,All,28,adult,female,179,2,0,False
2018,All,28,adult,female,66,3,0,False
2018,All,42,adult,male,173,3,0,False
2018,All,35,adult,male,115,0,0,False
2018,All,28,adult,male,135,0,0,False
2018,All,22,youth,male,4,0,0,False
2018,All,18,youth,male,155,2,0,False
2018,All,58,adult,female,166,3,0,False
2018,All,22,youth,male,109,3,0,False
2018,All,28,adult,male,33,1,0,False
2018,All,28,adult,male,18,2,0,False
2018,All,28,adult,female,59,2,0,False
2018,All,58,adult,female,158,0,0,False
2018,All,18,youth,male,161,2,0,False
2018,All,50,adult,male,54,2,0,False
2018,All,22,youth,male,72,1,0,False
2018,All,28,adult,male,157,1,0,False
2018,All,35,adult,male,80,2,0,False
2018,All,35,adult,male,50,3,0,False
2018,All,58,adult,female,145,2,0,False
2018,All,35,adult,male,61,2,0,False
2018,All,35,adult,female,65,3,0,False
2018,All,22,youth,female,84,1,0,False
2018,All,18,youth,male,68,3,0,False
2018,All,28,adult,female,29,1,0,False
2018,All,18,youth,male,148,2,0,False
2018,All,28,adult,male,29,3,0,False
2018,All,42,adult,male,101,1,0,False
2018,All,42,adult,male,1,0,0,False
2018,All,50,adult,female,107,3,0,False
2018,All,42,adult,male,85,2,0,False
2018,All,65,adult,male,6,1,0,False
2018,All,42,adult,male,59,2,0,False
2018,All,42,adult,male,48,1,0,False
2018,All,18,youth,female,70,1,0,False
2018,All,42,adult,female,18,0,0,False
2018,All,18,youth,female,72,3,0,False
2018,All,35,adult,male,179,3,0,False
2018,All,35,adult,male,19,2,0,False
2018,All,28,adult,male,140,2,0,False
2018,All,35,adult,male,156,3,0,False
2018,All,28,adult,male,83,1,0,False
2018,All,22,youth,male,88,1,0,False
2018,All,50,adult,male,55,0,0,False
2018,All,35,adult,male,71,2,0,False
2018,All,50,adult,female,56,0,0,False
2018,All,22,youth,male,109,2,0,False
2018,All,22,youth,male,72,2,0,False
2018,All,35,adult,male,137,0,0,False
2018,All,22,youth,male,173,1,0,False
2018,All,28,adult,female,146,1,0,False
2018,All,35,adult,female,148,1,0,False
2018,All,35,adult,male,74,1,0,False
2018,All,35,adult,male,95,0,0,False
2018,All,28,adult,male,14,2,0,False
2018,All,18,youth,female,179,0,0,False
2018,All,35,adult,female,23,1,0,False
2018,All,28,adult,female,146,3,0,False
2018,All,35,adult,female,3,2,0,False
2018,All,18,youth,female,140,1,0,False
2018,All,22,youth,female,164,1,0,False
2018,All,42,adult,male,151,1,0,False
2018,All,35,adult,male,56,1,0,False
2018,All,28,adult,female,28,2,0,False
2018,All,42,adult,male,103,3,0,False
2018,All,35,adult,male,41,1,0,False
2018,All,35,adult,female,106,3,0,False
2018,All,18,youth,female,118,0,0,False
2018,All,28,adult,female,158,1,0,False
2018,All,42,adult,male,107,3,0,False
2018,All,35,adult,female,7,2,0,False
2018,All,28,adult,female,120,2,0,False
2018,All,35,adult,male,84,1,0,False
2018,All,18,youth,male,81,2,0,False
2018,All,50,adult,female,37,0,0,False
2018,All,18,youth,male,84,2,0,False
2018,All,22,youth,male,179,1,0,False
2018,All,58,adult,male,18,1,0,False
2018,All,28,adult,male,135,0,0,False
2018,All,28,adult,male,72,3,0,False
2018,All,42,adult,female,152,2,0,False
2018,All,65,adult,male,53,3,0,False
2018,All,35,adult,male,137,2,0,False
2018,All,42,adult,male,77,1,0,False
2018,All,50,adult,male,80,2,0,False
2018,All,22,youth,male,26,3,0,False
2018,All,18,youth,male,60,1,0,False
2018,All,22,youth,male,164,2,0,False
2018,All,65,adult,male,70,0,0,False
2018,All,42,adult,male,117,2,0,False
2018,All,35,adult,male,73,2,0,False
2018,All,42,adult,male,82,1,0,False
2018,All,35,adult,male,141,1,0,False
2018,All,22,youth,male,27,2,0,False
2018,All,22,youth,male,106,2,0,False
2018,All,50,adult,male,172,3,0,False
2018,All,28,adult,female,20,0,0,False
2018,All,42,adult,female,178,1,0,False
2018,All,22,youth,male,132,2,0,False
2018,All,42,adult,male,35,2,0,False
2018,All,50,adult,female,86,1,0,False
2018,All,50,adult,male,34,0,0,False
2018,All,50,adult,male,70,3,0,False
2018,All,35,adult,female,15,3,0,False
2018,All,28,adult,female,105,0,0,False
2018,All,50,adult,male,85,2,0,False
2018,All,22,youth,male,173,2,0,False
2018,All,42,adult,male,46,2,0,False
2018,All,28,adult,female,90,2,0,False
2018,All,18,youth,male,76,0,0,False
2018,All,58,adult,male,114,2,0,False
2018,All,22,youth,male,51,1,0,False
2018,All,22,youth,male,65,1,0,False
2018,All,50,adult,male,115,0,0,False
2018,All,50,adult,male,33,2,0,False
2018,All,22,youth,female,170,1,0,False
2018,All,42,adult,male,100,3,0,False
2018,All,42,adult,male,60,3,0,False
2018,All,35,adult,male,152,0,0,False
2018,All,22,youth,female,16,0,0,False
2018,All,50,adult,female,32,2,0,False
2018,All,50,adult,male,51,3,0,False
2018,All,18,youth,female,163,2,0,False
2018,All,18,youth,male,167,3,0,False
2018,All,42,adult,female,154,2,0,False
2018,All,28,adult,male,80,3,0,False
2018,All,28,adult,female,140,0,0,False
2018,All,50,adult,female,106,2,0,False
2018,All,18,youth,male,162,2,0,False
2018,All,35,adult,male,57,0,0,False
2018,All,50,adult,male,156,2,0,False
2018,All,22,youth,male,138,1,0,False
2018,All,28,adult,male,33,2,0,False
2018,All,28,adult,male,151,2,0,False
2018,All,42,adult,male,36,0,0,False
2018,All,35,adult,female,132,3,0,False
2018,All,22,youth,male,88,2,0,False
2018,All,58,adult,female,106,2,0,False
2018,All,18,youth,female,13,0,0,False
2018,All,22,youth,female,23,1,0,False
2018,All,18,youth,male,29,3,0,False
2018,All,50,adult,male,92,2,0,False
2018,All,18,youth,male,21,3,0,False
2018,All,50,adult,female,115,2,0,False
2018,All,42,adult,male,161,3,0,False
2018,All,35,adult,male,116,3,0,False
2018,All,28,adult,female,123,0,0,False
2018,All,42,adult,male,103,2,0,False
2018,All,35,adult,female,139,1,0,False
2018,All,50,adult,male,174,3,0,False
2018,All,35,adult,female,125,1,0,False
2018,All,18,youth,male,163,1,0,False
2018,All,18,youth,female,173,2,0,False
2018,All,28,adult,male,53,3,0,False
2018,All,42,adult,female,76,1,0,False
2018,All,42,adult,female,34,3,0,False
2018,All,18,youth,female,67,0,0,False
2018,All,42,adult,female,177,2,0,False
2018,All,42,adult,male,5,2,0,False
2018,All,50,adult,male,169,0,0,False
2018,All,22,youth,female,85,0,0,False
2018,All,35,adult,female,70,3,0,False
2018,All,28,adult,male,80,0,0,False
2018,All,22,youth,male,134,3,0,False
2018,All,35,adult,male,111,1,0,False
2018,All,42,adult,male,160,2,0,False
2018,All,28,adult,female,11,2,0,False
2018,All,42,adult,male,124,0,0,False
2018,All,58,adult,female,102,0,0,False
2018,All,50,adult,male,46,0,0,False
2018,All,18,youth,female,105,1,0,False
2018,All,42,adult,male,28,3,0,False
2018,All,28,adult,male,164,3,0,False
2018,All,35,adult,male,42,0,0,False
2018,All,42,adult,female,55,1,0,False
2018,All,35,adult,male,98,1,0,False
2018,All,18,youth,female,88,1,0,False
2018,All,50,adult,female,163,3,0,False
2018,All,42,adult,male,139,3,0,False
2018,All,42,adult,male,151,0,0,False
2018,All,58,adult,male,6,1,0,False
2018,All,28,adult,male,4,1,0,False
2018,All,28,adult,male,12,3,0,False
2018,All,42,adult,female,12,2,0,False
2018,All,28,adult,male,57,2,0,False
2018,All,28,adult,female,58,2,0,False
2018,All,35,adult,female,142,1,0,False
2018,All,42,adult,female,152,0,0,False
2018,All,22,youth,male,10,2,0,False
2018,All,28,adult,male,152,1,0,False
2018,All,50,adult,male,25,2,0,False
2018,All,50,adult,female,168,3,0,False
2018,All,42,adult,male,59,0,0,False
2018,All,18,youth,female,173,2,0,False
2018,All,42,adult,male,72,1,0,False
2018,All,58,adult,female,28,0,0,False
2018,All,22,youth,female,12,3,0,False
2018,All,42,adult,male,53,1,0,False
2018,All,28,adult,female,47,3,0,False
2018,All,58,adult,female,96,1,0,False
2018,All,22,youth,male,116,1,0,False
2018,All,22,youth,male,35,2,0,False
2018,All,22,youth,male,32,1,0,False
2018,All,22,youth,male,57,0,0,False
2018,All,58,adult,male,134,2,0,False
2018,All,28,adult,male,29,0,0,False
2018,All,35,adult,male,36,3,0,False
2018,All,65,adult,male,172,0,0,False
2018,All,35,adult,male,19,2,0,False
2018,All,35,adult,female,161,2,0,False
2018,All,28,adult,female,120,1,0,False
2018,All,42,adult,male,135,1,0,False
2018,All,35,adult,female,103,1,0,False
2018,All,42,adult,female,14,0,0,False
2018,All,18,youth,male,173,0,0,False
2018,All,35,adult,male,94,1,0,False
2018,All,22,youth,female,159,0,0,False
2018,All,35,adult,female,2,1,0,False
2018,All,28,adult,male,16,2,0,False
2018,All,42,adult,male,59,3,0,False
2018,All,22,youth,female,13,1,0,False
2018,All,42,adult,female,171,2,0,False
2018,All,22,youth,female,105,1,0,False
2018,All,28,adult,female,131,3,0,False
2018,All,22,youth,female,23,1,0,False
2018,All,42,adult,male,49,3,0,False
2018,All,28,adult,female,91,3,0,False
2018,All,35,adult,female,112,2,0,False
2018,All,35,adult,female,165,1,0,False
2018,All,35,adult,male,79,2,0,False
2018,All,42,adult,male,55,0,0,False
2018,All,22,youth,male,3,1,0,False
2018,All,42,adult,male,99,0,0,False
2018,All,50,adult,male,11,1,0,False
2018,All,35,adult,female,80,3,0,False
2018,All,35,adult,male,119,1,0,False
2018,All,22,youth,male,109,0,0,False
2018,All,22,youth,male,137,3,0,False
2018,All,42,adult,female,172,0,0,False
2018,All,42,adult,female,123,1,0,False
2018,All,22,youth,male,91,0,0,False
2018,All,18,youth,female,102,1,0,False
2018,All,35,adult,female,120,2,0,False
2018,All,18,youth,male,130,1,0,False
2018,All,22,youth,female,51,3,0,False
2018,All,35,adult,male,172,2,0,False
2018,All,42,adult,male,47,3,0,False
2018,All,22,youth,female,120,3,0,False
2018,All,65,adult,male,137,1,0,False
2018,All,35,adult,female,136,2,0,False
2018,All,28,adult,male,83,0,0,False
2018,All,35,adult,female,115,2,0,False
2018,All,50,adult,female,114,3,0,False
2018,All,35,adult,female,174,0,0,False
2018,All,28,adult,male,28,1,0,False
2018,All,42,adult,male,44,0,0,False
2018,All,28,adult,male,16,1,0,False
2018,All,35,adult,female,5,1,0,False
2018,All,28,adult,male,97,3,0,False
2018,All,35,adult,male,151,3,0,False
2018,All,35,adult,female,44,0,0,False
2018,All,28,adult,female,137,1,0,False
2018,All,58,adult,male,16,0,0,False
2018,All,35,adult,male,27,0,0,False
2018,All,50,adult,male,123,3,0,False
2018,All,42,adult,female,5,3,0,False
2018,All,35,adult,female,30,0,0,False
2018,All,28,adult,male,129,2,0,False
2018,All,42,adult,male,104,0,0,False
2018,All,50,adult,female,45,1,0,False
2018,All,28,adult,male,143,0,0,False
2018,All,42,adult,male,93,0,0,False
2018,All,35,adult,male,59,1,0,False
2018,All,42,adult,female,39,0,0,False
2018,All,50,adult,male,109,1,0,False
2018,All,42,adult,male,26,1,0,False
2018,All,28,adult,male,99,2,0,False
2018,All,42,adult,male,75,2,0,False
2018,All,50,adult,female,109,3,0,False
2018,All,35,adult,male,26,2,0,False
2018,All,35,adult,male,107,1,0,False
2018,All,18,youth,male,164,3,0,False
2018,All,50,adult,female,120,1,0,False
2018,All,22,youth,female,45,0,0,False
2018,All,22,youth,female,10,2,0,False
2018,All,18,youth,female,25,3,0,False
2018,All,22,youth,male,56,1,0,False
2018,All,35,adult,male,4,2,0,False
2018,All,22,youth,male,57,1,0,False
2018,All,50,adult,male,24,3,0,False
2018,All,18,youth,male,7,0,0,False
2018,All,35,adult,male,16,1,0,False
2018,All,35,adult,male,149,0,0,False
2018,All,42,adult,male,169,1,0,False
2018,All,35,adult,male,126,0,0,False
2018,All,28,adult,male,175,1,0,False
2018,All,18,youth,male,40,3,0,False
2018,All,18,youth,female,172,0,0,False
2018,All,35,adult,male,58,3,0,False
2018,All,18,youth,female,69,2,0,False
2018,All,50,adult,male,74,2,0,False
2018,All,42,adult,female,169,3,0,False
2018,All,28,adult,female,106,3,0,False
2018,All,42,adult,male,137,2,0,False
2018,All,28,adult,male,129,3,0,False
2018,All,35,adult,male,59,1,0,False
2018,All,28,adult,male,122,3,0,False
2018,All,22,youth,male,82,3,0,False
2018,All,28,adult,male,41,0,0,False
2018,All,50,adult,female,96,1,0,False
2018,All,18,youth,male,103,2,0,False
2018,All,50,adult,female,156,3,0,False
